Gene,41-1Ti9,E101,E1167,HS,H120,TA054,TA249,TA280,TA447,M114,E1114,MG1655,ROAR8,JJ1886,UTI89,S88
mtn,8.77714061347155,8.98334776570361,9.09143605011318,9.11926262902192,9.16392159123135,9.17684941157878,8.79639434767162,8.8638934530905,9.44989978461828,9.12572409936648,8.88030273201534,8.95152218910986,9.02051005726203,8.62846477814983,8.49110583099498,8.57573141713359
mtr,3.26485629939866,3.24582838612533,4.40535692772122,3.86228365473682,3.43221777700417,3.544573173342,5.1154318727045,4.13057333881961,3.72417877327795,4.78657939066662,3.43193317301196,2.52687125367449,3.88333308335804,3.48534394560427,4.70280256125206,4.81631254698118
mug,5.17472483778816,5.38445354368459,4.50209376857483,5.14948015006125,4.16812054536502,5.99204636699681,6.19685413725848,5.95438024395077,5.14231035898705,6.32582408160157,5.94774129140932,6.34350449309148,5.33451831350548,5.57803498827136,6.54698052414545,6.73493766513079
mukB,7.10833131360352,7.19259921320067,7.11426121366752,7.0959346682223,7.14812416007577,7.26752935362408,6.91236632536577,7.27715023728307,7.34928198870255,7.32350863382213,7.10836613918292,7.458119323801,7.32701399112569,6.99962534774771,7.04115747591852,7.14044863588436
mukE,7.12133023297788,7.08738178743742,7.4885771852748,7.3560431313585,7.36755565197566,7.22174610579892,7.06055587523011,7.24096348374333,7.21133758208688,7.2086572423001,7.48196726874652,7.60635145220281,6.28923697854663,7.03498031828861,7.14266301406367,7.16169465545387
murA,7.80834719933036,8.2398561717987,7.70873407239667,8.05169571077271,8.01410523875558,8.23462263390845,7.29457097753508,8.00440741287935,8.21160571087435,8.08417036214344,8.03172613590925,7.17657939704272,7.74355512118825,7.2964655503962,7.08900789994182,7.12544443204571
murB,6.9770600343867,7.18110306352959,7.28567778369808,7.3496932069436,6.93966538507029,7.1300191280244,6.20560546509529,7.40157519005311,7.55893810563328,7.43488225917514,7.33525214673319,6.17197599418631,6.61116553747228,6.79170314415393,6.59615760946211,6.68978742029763
murC,7.2939126023272,7.37310230386365,7.03727365445744,7.07657550447039,6.80128379174328,7.22390957608941,7.03362632407529,6.96364567284709,7.5192746257223,7.3165123515496,7.09709418573781,6.84343209738626,6.85553541841928,6.75420850502557,7.09971190662179,7.14720482009688
murD,6.26469824837817,6.77725382661034,6.76054950351234,6.43124259683895,6.40481986208941,6.88360829565586,6.2859362900373,6.15496766367373,6.91195151594,6.78534231131313,6.44721873716922,6.87987833651364,6.58805753423995,6.46262578557974,6.67047605748248,6.86632504836387
murE,6.7014065223772,6.97088745394491,6.712016921139,6.77425458730891,6.60317277692571,6.94548397203341,6.39810595414735,6.4096284397673,7.15830162180435,6.77070302742909,7.02902293641268,6.70925892555431,6.64802181698274,6.68953083482504,6.71491263826989,7.07389904425832
murF,7.98085412886037,8.47538769015261,7.87264665340677,7.90789040704428,7.92639494024522,7.9926148910267,7.68558888536127,7.80697391829611,8.30868729017178,8.39434855415415,8.10232830623804,7.79095333681509,8.26472175238953,7.91163979570191,8.02757140409455,7.89839181610228
murG,5.632719430426,6.17472202856374,6.28981009949321,6.37172870655657,6.07677564804339,6.49877987474153,5.8071738512612,5.80293347035208,6.95363629028593,5.81643916762143,6.1612169802687,6.42696786885122,5.63929361621385,6.44672857725118,6.72495135558902,6.74632111907975
murI,6.25599254904348,6.99153026595923,6.73698739039689,6.71428566305551,6.67189301356604,7.23659915756087,6.84945445945794,6.48580074810923,7.17094044840273,7.02479444117817,7.00266152223073,6.83149943566527,7.16357430986713,6.64526754051375,6.61985916807306,6.79294255908208
murP,4.16427432014354,4.83342841959847,4.28871983990439,4.28098429131614,4.70009495945959,4.171615888413,4.08102261240443,4.00511595787145,3.69757247668722,3.60973209032983,4.56226526693262,4.41686199517318,4.09034884153517,4.65805666652202,4.32766602973041,4.32045866448589
murQ,4.45972751189769,4.57221138933171,4.80097121790697,4.95546560817127,5.3474528413081,4.48488121725382,4.04420888751729,4.082914114867,4.73606844703148,4.47760055157074,4.77022583851113,5.47882434336041,3.99074665940111,4.60177453426102,4.64750639875504,4.69974534711572
mutH,4.37018807079666,4.02786478136247,4.33268062529678,4.40232403956385,3.99099317255086,4.01260887013502,4.5475626697077,4.15464237221349,4.34719565272431,4.37452841178183,4.44880284124661,4.49065370211605,4.11618722434361,5.10366341702172,4.46043624427219,4.38676074314689
mutL,6.39216629670965,6.3516875763889,6.23818869536666,6.40452452258346,6.24380955556166,6.60315005012538,5.93959172741524,5.91358004979562,6.47439535598836,6.11372984810856,6.6093299032131,5.91118865440467,6.25872701522281,6.11673073935246,6.42882571109002,6.36312274104419
mutM,4.73553207969422,4.30120045250767,4.62614094188409,5.26970493571151,4.76932000009681,4.44584584917377,3.8060608466372,4.07462301333223,4.6594310413488,4.25749325280216,4.65201634232785,3.47544662817094,4.30899187000498,3.72867896559304,3.84683632004898,4.46450523664421
mutS,6.35867423031582,6.32599735973532,6.81439894567706,6.85351563664222,6.63737366354161,6.52407085025054,5.87225419847804,6.4432763482833,6.89261916791389,7.46092529438748,7.96162981348379,6.16958986376841,6.8012209671123,7.22384357356,7.12519724300415,6.87798693774605
mutT,2.50339358600204,4.63269182291148,3.03620480209241,3.31958519103869,2.0233909330612,3.47929370855906,2.50680806149188,2.12462638877681,3.25703229043411,2.59037156693188,3.25179205185579,3.42001092694397,2.79691986928155,2.39093557636302,2.33571495961663,2.50084778025561
mutY,5.25439295580175,5.97653585507852,5.75347649005434,5.38403988069234,5.83896213927266,6.12006900538998,4.67365561552157,5.7284227359324,7.06963831459255,5.42185584907598,6.33030579381628,4.87905497164593,5.12766887092932,5.03774189875414,4.48502785655695,5.13493329792197
mzrA,6.96179932263939,7.06593839224396,7.29555316503696,7.19953805871855,7.12775941634879,7.03864837180882,7.19784519869681,7.23199693101208,7.01654602733914,7.45412064852643,7.43238097562357,7.33270301532914,7.55262489389657,7.79142115914278,7.73238185983473,7.6541897251604
nac,2.3705480012771,2.70139955523687,2.10921534181206,2.29506251653712,2.13288767574206,2.51298662340159,4.18955565428028,3.90542224333851,2.73487872909131,4.3354748583677,2.38559470391681,2.40778812262769,1.6404461049421,3.79859632655843,4.08453422119402,3.74767289041175
nadA,3.54064813785223,4.29481032264599,4.29216297961174,4.5893170834385,4.21992396772976,4.40864464390024,5.31605461481333,3.54893228781091,4.22999579022998,3.28087055170555,5.0763846207957,4.764920192377,3.72892110565427,4.27527460725656,4.31385298446845,4.28029199863268
nadB,1.66387875795223,2.96959525233566,2.81905260313589,3.09688065996323,3.09582070175459,3.14210657184333,3.35495163669666,2.21808938799069,2.75148204077555,3.07349220456984,3.95309066349814,2.51040503674009,1.84605742581111,1.97160738849796,2.78724506723465,2.93441794855821
nadC,5.01205537364661,5.17776141174754,5.11724494494722,5.6221650867197,5.5628149007373,5.64063999467828,5.20363697668321,5.36486923334682,5.55631456122113,5.38275180417045,6.30679828290186,5.4721296218294,6.00948320155857,5.75973314542739,5.97003958462419,6.1142128487954
nadE,6.61648265416736,7.57753053254279,6.93725670480191,7.18387859779045,7.46256274207494,7.48736587059686,7.20639212657766,7.35588985988464,7.51832910450584,6.98243724760232,8.95091394270983,7.55378893930278,6.84687975446649,7.3560432776902,7.49777579913095,7.67334944413313
nadK,6.13062037071906,5.88499518280389,5.73955420856149,5.84864135292082,5.82343592086212,6.05961217789271,6.74568894371879,6.28223611614782,5.8369297860127,6.21878525008595,6.67058994730995,6.35115055184337,5.75696655524025,6.25848936579805,6.39345578307589,6.3398411932929
nadR,6.90153371147781,7.05743209091528,6.47396370314657,6.5356983055777,6.34829619070895,6.80740666568446,6.96602387866857,6.75900901008287,6.69648811919208,6.83236120189206,6.70487887989287,7.48187857046547,6.96872746886759,6.88407121177435,7.06059968113758,7.00278942020557
nagA,7.53857289628083,8.04883680235387,7.73924120680808,7.46130781130142,8.0377227854931,7.71828946620188,7.59239005916542,7.99437489008338,7.72752101689641,7.61508247372729,8.22861217515334,8.2210165740246,7.74076348136493,7.42623094827994,8.43097504241378,8.20766056962669
nagB,8.11497002114079,8.55481448549809,7.39019172732478,6.95605743142735,7.56941898392256,7.99844819337093,7.86432820678745,7.8685621336207,7.64042465118578,7.95089731863799,7.86371601512362,9.04262349059334,8.16472654663762,7.09096351085385,8.60693497984519,8.61941076904011
nagE,8.04204800916933,8.2679493905516,7.09003082545975,7.31281967159262,7.45452152355904,8.07695619528987,8.05728984887913,7.95445854679336,7.62034551461199,7.2505055861442,7.49667767267585,9.09513684762496,8.11457062679432,7.11501432879883,8.33639672637585,8.71048175082094
nagK,5.86056389243476,5.86809643569097,5.99774363676235,6.09741380727015,6.01550427171118,6.31375733912619,6.17605705739677,5.87861530832514,6.34931095667264,6.21216421838985,6.15956448279378,6.21692510040151,6.06695533806791,5.54493448686364,5.97113339573884,6.23253106109136
nagZ,6.62623203742048,7.06585380546904,6.80757907580425,6.54405668902703,6.84787119625525,6.90772102839792,6.53684297377865,6.67349988012806,6.338072003588,6.56360740609336,6.99331360933937,6.37538189890488,6.52912848650278,6.09494509846174,6.18912545564756,6.49171934354327
nanA,5.62202484726315,6.60688452999307,5.56311817123387,5.3917919484608,5.7027362945769,6.02855902244091,5.90072243970476,5.98868434739807,5.71348484626798,6.85230907269379,4.72731038065784,7.89806380723066,6.70942559871928,6.31857109088868,8.60406613355065,8.85580385849775
nanE,3.88781431001846,4.66103880384704,3.60993609521839,3.98283300720112,4.02771198735376,4.49665057427136,4.28393383967062,4.61673776077486,4.07324013146837,4.44386009745947,3.84163599708793,5.58724632229482,4.43700309457956,3.88228430369739,5.69103003982286,5.71379634214694
nanK,4.56870938800818,4.83441785894705,4.28067280552005,3.99987324481295,4.75113014792425,4.75712074520756,4.70650872430502,4.82602782983541,4.55106622428032,4.72634104030897,5.09407030701013,5.55759111871254,4.74900358575124,5.07465588623344,5.99912404534803,5.8171366506278
nanR,6.24097156647932,6.38629679919348,6.12024480981195,6.34799101203228,5.97457710113036,6.71299708546403,6.41531306634942,6.41430212427861,6.3192533105304,6.46156615633526,6.49118540475425,6.82871730366845,6.60974475980212,6.43008476299395,6.64211781651062,6.76470277216712
nanT,2.93836407010585,4.2339551077536,3.38112920217206,2.92911801052892,3.70290697907375,4.1231626868144,2.99869313085582,3.52267790766407,3.9432761455298,3.6254792146338,2.96875133154988,5.16385825262456,3.94398312287074,3.64240818095426,5.33087901395202,5.85014734829804
napA,7.72018244957226,6.76520709948983,7.7170025043786,8.0426649427594,7.88980171234763,6.75242001644945,8.43647910874671,7.53675680223228,6.90716498368784,7.37244191239317,2.30491043990258,4.59475594031831,6.95573163959809,8.00142791509171,8.4311299869753,8.634670947685
napB,6.58165799234409,5.89956550883575,7.17940240748925,6.97300229883443,7.25348460822933,6.02300843460199,5.87149818355288,6.09901426648058,6.51844250979503,5.85525734962944,2.2309332177528,3.83949208662083,5.08620762146832,5.50505714718283,6.20628435389506,6.48122494647746
napC,6.8237220180903,6.09631788272615,6.91548584966903,7.03115161934752,6.98070394165009,6.00999334869309,6.85337098205661,6.21699882239736,6.55287929428789,6.28764441574331,3.69181702159995,5.08527408182421,5.63568192575333,6.44213430717399,6.76004944554928,6.8406560800732
napD,5.94285267968109,5.09000963820869,5.15287079075375,5.69922416355837,5.27861034132438,4.83075555800491,7.16476874613719,5.79898428275428,5.05251318434132,6.22576732172299,4.71088483823014,1.13393161227375,5.49831250526011,6.92617906772217,7.25810807533381,7.29632158539965
napF,9.0550469121286,8.22021696419768,7.62182240740095,8.05521347776887,8.22189364903957,6.9483719682466,9.77087478018255,8.53531745190287,7.56810859732411,9.17988444082169,7.4472790995061,3.76029188222467,8.71168360290824,9.88847229532023,9.98571445504481,9.99933018187668
napG,6.86468020533721,5.84524308768185,6.84130322649223,6.87542995420323,6.95102317213512,5.51878082898585,6.41502884627029,6.01566960614428,6.448813389558,6.20731749939758,1.03202397524026,4.07543094827796,5.59466611413331,6.6125726791416,6.98828697160345,6.90435323237054
narI,6.94869787385823,5.88088801174086,6.86593252951214,5.71664859068461,6.25990624629245,6.41935506508022,5.59247493521357,5.82999337993999,6.63632776133582,5.66913399992074,0.886193886662951,2.61271149094367,7.86865547403246,4.92970343824264,7.31645297905804,7.83217883754338
narJ,6.51541413870227,5.70451654035404,7.27367219347126,5.65621325013128,6.69265765906501,5.75240387055743,6.43018210153377,5.99361968483678,6.8486935899348,5.45758725354921,1.331970602907,2.31960256563791,8.05148463668703,5.16108661968875,6.36990747308766,6.62511858756941
narL,8.35777718722452,7.81276053546268,8.56524915357616,8.29649438820346,8.52635063293054,8.03236159645838,8.11468195336594,7.99097206759099,7.98863375950236,7.65531695223447,0,7.97690566575511,8.49118968691856,7.31457777043921,8.03851744832536,8.02601482573743
narP,5.20106395963681,5.53522709796387,5.63630500469225,5.86878111984472,5.72309600582354,6.50798284434878,5.25090833248196,5.34424025314441,5.96002097856383,5.16170542286125,4.91054572921923,6.36237015880175,4.88262668078999,5.0163911277712,5.39775116732786,5.14812406333825
narQ,4.84247537601192,4.4369009562274,5.03500073507648,4.97775469907692,4.71943600804412,4.8679634558438,4.83132148267099,4.51167564041707,5.22565800307545,4.8618895684187,5.13763202438746,4.06792604604736,4.58658268387287,4.90092975439719,5.04258730851951,4.92904691721672
ndk,9.29846944506591,8.63068071947621,9.27828677965656,9.16947691146982,9.44623258697545,9.42371161062159,6.9374325371612,8.78722205174158,9.39700414813543,8.35432572352144,8.68019559366848,6.14860505185418,8.34495049978646,7.43681470375605,6.86255434620238,7.39153599496076
nei,5.43829592264183,5.54905616326572,5.2230411020042,5.40848721234279,5.4396459557728,5.65141458188264,5.00918989452604,5.14681901779128,5.58502637361871,5.48383292636481,6.07567052241926,4.74904185860249,4.88928016437927,5.55034861045754,5.3989937691054,5.33168081919459
nemA,4.66748359680356,5.32164657168107,5.83441859939025,4.75095651754561,5.4176218617402,5.65649792528144,5.09160120596011,5.00805183371359,5.61195893147706,5.61092202404717,6.10075224168641,4.84679740138584,4.97902778524368,4.9722944707307,5.41306058249551,5.71202883229108
nemR,4.08540818950058,4.30430963709437,5.16604350707989,4.6489107487854,4.5002460168368,4.53252376689144,3.85951682579106,4.25119553219226,5.25149019906786,4.50525072284469,5.48009220755707,3.97425187760136,4.10432070196208,3.22759173461854,3.927158861199,3.53263323200985
nepI,3.13325360862405,2.82090645196263,3.41790792458711,3.07433983753767,3.15576540143813,2.70779632970566,2.49921157658169,3.04450018233103,3.60378625276466,2.48671731514702,3.24761736980943,2.01947808691437,3.08401998054116,2.57860180575847,2.4997061939963,2.88909847070498
nfeF,4.15218955493285,4.83903788098499,3.58671151837095,4.04066232025888,4.13463857906596,5.38421703413152,5.23536101652177,5.30614179129974,4.8389923021993,4.33702502697513,4.6846389615179,5.39999223923735,4.18762982080121,4.73784486853503,5.28553821932881,5.16640626870722
nfeR,5.59586670952581,5.53583655753655,5.80077760943647,5.38224265520209,6.03036550197873,5.32013844825662,5.27236047461432,5.75514403101756,4.77279067426019,4.53092538391408,5.1839686679315,5.51734682283473,5.88301658059124,5.79242739682388,6.1398950742272,6.70710009889572
nfi,5.78727405020022,6.28990347990678,6.31560642716931,6.26810376129544,6.48534655476762,6.32762114777485,5.67223728737333,5.28226073622682,6.1038718266066,5.28896341622969,7.02755292618772,5.97605335207497,4.71189806140401,5.18135484206026,5.65659815910827,5.83527384872862
nfsA,7.05399353716173,7.02780874497907,7.23424151739635,7.4689662357381,7.15524113248785,7.03559670927914,7.14171404640364,7.24654809075674,6.8080794664336,7.2254629431781,7.53570213259992,7.29452431838936,6.97461847373891,7.06670397622389,7.20788744160623,7.31754769314433
nfsB,8.15948588548858,8.00376426309978,8.05321743629224,8.92730326761618,7.92374068784797,8.01594402812786,8.3663790393078,8.35828178518476,8.32582567193529,7.91871206497712,8.17865395285658,8.71099101723626,8.36355840570763,8.45323652873721,8.77546235396195,8.92209419966218
nfuA,8.22477144453266,8.72817456798512,8.38087285565275,8.82586730141623,8.58122249302517,8.59246180022527,7.88732087707926,8.18919790399838,8.5009600471841,7.51629664752558,8.90173824870639,8.38556700218848,8.24127268589902,8.19328116420902,8.41064204867506,8.653767041654
nhaA,4.92755134540089,6.21671653441961,5.19773041944368,4.82178352869671,5.34240443480464,5.83084368836997,4.07749977885204,4.52902545900775,5.68074494602109,4.73692197361308,4.01750991697453,4.10551692773028,5.06535297016978,5.09132550462876,5.36418014228852,5.76690138527211
nhaB,6.72301915400646,6.7465311308477,7.18612648320207,7.12517369148181,7.03741662192441,7.15927730137701,6.31019351615642,6.49762613707749,6.88552754504098,6.89564726529282,6.64137458117811,5.92892010352115,6.79285607295311,5.8277963542098,6.01442672810936,6.22291326666226
nhaR,5.76162269961763,6.43769672945468,5.79737214978241,5.51630319948228,5.72615305261901,6.29722670678544,4.80894557358894,4.97410692382165,6.16158401098616,5.27996129629463,6.16860803109662,5.14321436315289,5.36290690670935,6.09306068533342,5.23706281947094,5.52699180031936
nikA,7.57117493879393,6.58931258531468,5.89967338231791,6.69885181695788,6.20743293545279,5.44759407900264,7.34803255150767,6.75557121174243,6.36438513028545,7.41534050319363,5.4336750071937,1.00083285628036,7.48717385196749,7.82821752346092,8.15028778058329,8.24479663029301
nikB,5.46301156296503,4.17099629337962,4.29627457851193,4.50006156022074,4.4646887283556,3.77653996796182,5.26469893701986,4.70430956214341,3.54898126130039,4.82502059491248,3.10562976881603,0,4.97537331059716,4.83803218259457,5.49153908832269,6.03214776573387
nikC,4.3997614992724,4.14796712525798,4.26618941660671,3.85289300648911,4.24459726766686,3.68928236442089,4.2158917204859,3.86777436847249,3.5992334271812,4.12263990679576,3.10195577062105,0,4.02673180122516,4.46734700200252,5.29237022239685,5.76302811972913
nikD,4.39386929263264,3.48645987237612,4.0534550553437,4.26648962520918,3.50856685063341,3.46515747324622,4.74609734064611,3.47354958200585,3.8583296124327,4.54919976538271,3.27689086112815,2.46849022581723,3.41915937454833,3.88039951439525,4.86265057522164,5.22724242992775
nikE,5.33573354657891,4.68712206059779,4.43098308659269,4.37624518374237,4.48019865140238,4.00251627950022,4.81386555838143,3.77890601094374,4.55599843302248,4.64476722158509,3.71323125257861,1.63206056161334,3.97342750630899,4.34405495386592,5.30868565897379,5.34216824667087
nikR,6.81088356131766,6.6110572827593,7.31950959175595,6.49564300879025,7.17358010318554,5.7967465458655,6.15223969399981,5.76482175082237,6.20742596903708,6.49810117319316,6.62940360487685,5.4642365835254,6.11596071762317,6.26377263445536,6.58992393178348,6.90687829946066
nimT,4.93559206268434,4.70413353522099,4.55913997879814,5.44259092490983,4.49184814433661,4.62640110307373,4.22045565624743,4.30407255828822,4.35452736946783,4.50200337954198,5.07972180945704,2.88817353207156,3.62023157192179,4.54559709474693,3.00183614227964,3.14913943622566
nirB,9.07209701726451,7.15455287776537,7.75388113397949,6.59698761950062,7.60931606688129,7.36278349040657,10.4213969986695,9.13223814781625,8.76463706747839,9.24491223631019,6.59760037189857,1.91649914315745,9.55691929947039,10.501840963907,10.8275288881015,10.8733516703606
nirC,5.37791857749151,4.85258863907218,5.29783101067807,3.83755493594751,4.06203195223952,4.78552535143532,6.27459234688798,5.47374918761565,5.88059280205413,5.4807832872025,4.83124263678473,1.90130044913302,4.70063936792417,6.86337953734925,6.65514743603961,6.88057797262584
nirD,7.18114476017308,6.59282500022315,7.03443896970573,5.58124097985084,6.25385279104267,7.11939656660673,8.02126754822096,7.25119247929171,8.68126721413408,6.69641820696018,5.83096593234593,0.97409995490614,8.40457785815088,9.63017620569475,9.39240614649579,9.48940932028928
nlpC,6.71073576667014,7.06999077844975,7.02904080296777,7.09772540979907,7.0170523470539,7.25515439460227,7.48151367103157,6.91453108277634,6.9506240778356,7.32741991403679,8.06029785308347,7.61873403774953,7.22314410421166,7.34629464948416,7.65107050110597,7.57802009182834
nlpD,10.0735753435346,10.2713684434094,9.62365343774197,9.25056642506956,9.58175266710359,10.2231650594965,9.82949268121455,9.7555114450073,10.0819935793327,9.94425159128168,10.7359721068302,10.1786570573752,9.67927140606334,9.34884240889834,9.88485018363126,9.64597196018705
nlpE,5.6441741060064,4.98589546490098,4.78558483353261,5.05912773148614,4.78071620033012,5.32147612947744,5.10507753600279,5.22743790193242,4.93512838903252,5.02120717189387,5.09447979048427,5.40088343696306,5.27881519659802,4.14367124901084,5.33387021629623,5.58463340770769
nlpI,9.8448700425156,9.69867334831365,9.85478235725344,9.91773727247909,9.84312777677041,9.79600934656887,9.7259531769837,9.7363982574341,9.96551359202154,9.66580456369628,9.69117017365551,9.72572119615889,9.66321551468351,9.8828542638405,9.93471919268542,9.84196534994941
nnr,4.90219377693312,5.79145432275507,5.31801025212721,5.00248290130947,5.66901912858737,5.88590194072852,4.70470766124954,5.03486591170695,5.2561117145716,4.59302901144059,5.97076760048494,5.02234431207675,4.86340620616346,4.54337804555818,5.39024008860219,5.87181233269374
norR,3.06691637957049,3.22315010044587,3.01912400151033,3.34702500598502,3.29836686842667,3.67997216989477,2.88209595683271,3.61224382247054,3.60379972275656,3.39197585764683,2.93424588627532,4.81049040669266,2.93161217077211,3.8860019738633,3.95127372782756,4.27972610559501
norV,0.615275361442561,0.666460010639728,0.982033224685714,0.951734816481376,0.705120187596609,0.914610750846284,0.851591733162761,1.05241125363852,0.882034854667078,1.11084291626984,2.67625966939473,0.985879853789237,0.477277260178231,0.770386678909216,1.08517735745455,1.24999341521956
norW,1.06727624016101,1.38974358994479,1.28972275302,1.34403561978093,1.26340902249568,2.46263267088618,1.56939150363142,1.71061437561941,1.16491849385727,1.61878338372093,2.93108874160605,1.80854456961236,2.57814934253516,2.28787560072775,1.40323114496799,1.67262532033987
npr,5.87061061341807,6.29403514904429,6.19047705191531,6.55529812376267,5.59618760708428,7.53168611546243,5.34702383010495,5.87269008491672,6.9195088721191,5.77692786927801,7.6137390348033,6.5401079747839,5.0010994970208,5.79693238894433,6.11460770747756,6.3486220781669
nrdA,9.25629522288876,9.62591391536456,9.02219406533817,9.21141448882276,8.9306004574084,9.63618929686472,8.74953281762982,8.81551743078665,9.53146683245155,9.18693398096758,9.79084982225367,8.54379138049031,8.93584989014594,9.11650108262904,8.69533012211069,8.63558362610867
nrdB,8.98110806205934,9.08675478598933,8.64049707334731,8.73209807338797,8.73712959734935,9.07214260507204,8.92672143421066,8.81116776963245,9.08315360012499,8.91150447402062,9.09494018649524,8.6767196969094,8.90080060796873,9.3692227817429,9.04484436098722,9.16984071468504
nrdD,7.21440847178069,6.71643545551109,7.3625895650437,7.60661251128558,7.06982921670318,7.09880463071063,7.65422662312322,7.72154576827034,7.3351156665402,7.12259284468286,7.14727551028266,6.82082635298299,7.95863259080844,7.12097886338814,7.66219320414641,7.86480806475435
nrdE,2.87395865505027,2.9964846482138,2.46135296216096,2.55593793237566,2.92857175833349,3.7360613116588,3.87681729571966,3.34725738535044,2.9197565639753,4.5977222527318,4.48282369210949,5.06117069809394,3.76433660572424,2.87438838798025,4.20369147305368,4.18992142370626
nrdF,2.42968702356204,3.0851636408548,2.46532880021339,2.2911887562787,3.05779864502398,3.20432387340527,4.11029691761272,3.13528065761628,2.99188309197196,4.4739711988873,4.29910797570692,4.69598905503176,3.88009644586482,3.18837866594072,4.231581929712,4.39532110949126
nrdG,4.64671570657279,5.37513675194758,6.47604040484549,6.79696268777338,6.05099192367028,5.95081925012985,4.39877489136865,6.8698227927084,6.13753619804946,4.22329491661106,6.49419251800375,6.14645941232987,4.54204208403167,6.09417871078302,7.38139925133826,6.84781100923274
nrdH,2.59690304525796,3.88249212025743,2.85380003519904,2.69342469328938,2.70800399352373,3.93691091732878,3.91723630664771,3.95759723502718,3.32873685286257,5.91156564943634,3.68089911432951,4.94701603005797,3.82482660150901,3.21135001722658,4.61169424686392,4.43491773103285
nrdI,1.82265258556458,4.63493588197338,2.61480095008971,3.11056900181869,3.28188664560745,4.25971761554661,3.26222786459526,3.55335230534979,2.78805157170084,5.41402067455342,5.11718821522713,5.35228732781589,4.85472070785519,4.05831003385821,4.80463912695952,4.56297879145864
nrdR,6.96855438118047,6.60682438099827,6.79573299048194,6.73601991228023,6.47037297022305,6.94154147489383,6.79233221843679,6.86672109422558,7.13310643591053,7.089375587562,6.54472315452908,7.00438074115268,6.54162197339507,6.90615110843903,7.03604166568137,7.19349754745426
nrfA,8.0346281920033,6.19718013165748,7.55317459698929,5.94245495671798,6.84727392418048,5.9603800071047,9.27286325860687,8.41173254808754,7.02597538680426,7.7782417163825,6.82297922338672,2.37009090974927,8.4075943005637,8.66446245769691,8.82183131689655,9.00673865572801
nrfB,6.34521310947093,5.00859357159273,6.36245231945181,4.64066984536377,5.45984673447009,4.91065431807045,6.90243462831855,6.01444566209424,6.15768331380747,5.2585516688266,6.09670485402104,1.41607849452578,6.52283774001082,6.84688421967607,7.03027771498965,7.39700531239589
nrfC,5.04850882808314,3.09581911433155,3.67597116295167,2.63547512599366,3.08268023235118,3.74128844991045,4.96313051777511,4.09675941716137,3.71631651316013,3.64774838057378,3.82722941874264,0.506117679705562,5.34110513518689,4.25906628768927,4.97883937631794,5.80091636988144
nrfD,4.27523026620255,4.11437004238533,4.49520195500535,3.05696457174905,2.90610542108189,3.40321596834605,4.96013222705697,4.54567323130391,5.03490874753631,3.36821806538578,4.00499104901402,0.410920400466068,4.39057737999458,5.02251406667309,5.27019628987994,5.88533727822471
nrfE,2.43978695168309,3.06330159633269,3.77513826765372,2.87604833402858,2.22743037502359,2.91994128148654,3.63465098584259,2.96884441068492,3.13270200594178,2.1138347928836,3.57604608451207,0.430804657998355,3.37608399270177,3.3481730764024,3.28907946972472,4.24930573783725
nrfF,1.99698819144128,2.33052358453626,2.5934810207461,2.3195639995368,2.24364908432711,2.00281859943205,0.871972594129024,0.740923961059212,1.63572293368923,0,2.74019254823151,0,2.49479111610909,2.85613945140353,2.12816117426824,3.15763051782832
nrfG,4.0351189933902,3.9652791318401,3.7447929638959,3.79056278786928,3.16694696110766,2.76639147652155,4.15522258939856,2.72526769544593,3.6786856550523,3.63332308075677,4.03826784712053,2.39427693078119,4.29283917923071,3.48716925100836,3.17545223723747,3.75146053121649
nsrR,6.17881275649347,6.18403753940752,6.21217641276125,6.12682562917563,6.06708563934486,6.66273577862743,6.25241716707157,6.09074576462716,6.58363588079454,5.94595988788619,5.81243965434195,6.46522830893344,6.53070169609109,6.18123519445981,6.70340182993632,6.93102633651054
nth,4.38329828924321,4.29368667634151,4.39765343420668,4.42267556735116,4.63825284056668,4.20411180130824,3.89258563698532,4.72969804367098,4.60463665538679,4.28306278071593,4.7090835229806,3.57395743191924,4.1535019613773,4.98560486697542,5.28035122122577,4.96600325160448
nudB,8.56195793984396,8.26744865900665,8.60460187459729,8.62943604370607,8.38456181984417,8.23836371767208,8.52949930873884,8.37329705239112,8.74627439475105,8.18096248185398,8.5995889782493,8.35259931626538,8.48314524050285,8.24378049338412,8.15615056320025,8.22056251233091
nudC,5.42805135782623,6.3334159513831,6.05163914701935,5.80833275457395,6.10262678194982,6.28266171838182,4.72488804709947,5.74462794679338,6.0632766425777,5.79755279307272,6.5004993073506,5.14140929758332,5.41218237230281,5.05696519503911,5.16505931572128,5.43778652880162
nudE,5.16237210219691,5.67557007560617,6.38980314528033,6.34019261838731,6.09043083976293,6.92411859793223,5.19733961195862,5.49961105693617,6.20424337316306,5.70601210315445,6.13229024399404,4.89200388213722,5.54303592408294,5.68744735364916,5.32014543185638,6.01567290092136
nudF,5.18007146535495,5.77305877279248,4.79439703588793,5.52939123563975,5.61205173771915,6.28540693296867,5.30799511319956,5.18888282379497,5.81625504154825,5.47079663979544,6.10287258348514,4.99676959828953,5.30637072924317,5.23119480011426,5.69790037306854,5.62444006699112
